gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
NUDT18,-0.8762631019387142,-8.471966392353929,9.533061898855805e-13,6.363720040630141e-12,False,5.316151753230158e-12,False
IPO4,0.9858166353971249,8.470371883817208,9.602115244752941e-13,6.407658594495853e-12,False,5.353906681922852e-12,False
S100P,2.6215869918699184,8.46895836415677,9.663748325316392e-13,6.446617573947604e-12,True,5.3856212030280474e-12,True
TMEM19,-0.8838500312695423,-8.467695744673538,9.719135946629837e-13,6.481385444933843e-12,False,5.415727635690926e-12,False
SEMA3D,-2.9029780487804886,-8.463691381718128,9.896903244475057e-13,6.597713642399546e-12,True,5.511685497892204e-12,True
SPN,-1.7576085053158224,-8.46227489502851,9.96056075402661e-13,6.637918571742237e-12,True,5.542466390943911e-12,True
TRIM36,-1.7579600375234516,-8.46174427802489,9.984512100160765e-13,6.651644385006295e-12,True,5.555014365028409e-12,True
LOC401093,-2.211886491557226,-8.458551033890423,1.012987103496806e-12,6.7462150869760416e-12,True,5.632725372017298e-12,True
RRM2,1.358105816135085,8.455768725841505,1.0258246600513879e-12,6.829415617924384e-12,True,5.700511445639077e-12,True
C5orf52,-1.5707101938711685,-8.454080013570668,1.0336955134425565e-12,6.879505622528407e-12,True,5.742237951670531e-12,True
EIF2AK3,-0.7067609130706707,-8.45300571760307,1.0387340323297204e-12,6.9107184311976634e-12,False,5.768610903352671e-12,False
MFNG,-1.3972822388993142,-8.44864114615935,1.059457781379405e-12,7.046229444356955e-12,True,5.878760138155075e-12,True
FAM120AOS,-0.7004606629143257,-8.4459779380221,1.0723055820514958e-12,7.1292858718152095e-12,False,5.946721809721106e-12,False
THTPA,-0.7339011882426485,-8.445682306365546,1.073741328014454e-12,7.136438340333411e-12,False,5.954267692948623e-12,False
CKMT1B,-1.4293634771732329,-8.444999828745352,1.0770631451115618e-12,7.1561172637338554e-12,True,5.971853153878718e-12,True
MCOLN1,-0.7606730456535313,-8.440851915455873,1.0974742498027954e-12,7.28928793185602e-12,False,6.079498317013194e-12,False
ATP6V0D2,-2.4997327079424663,-8.439991535434588,1.1017561746751446e-12,7.3152772669489e-12,True,6.101019416744872e-12,True
TAF2,0.7473416510318973,8.437717529107196,1.113153943550915e-12,7.388480108751403e-12,False,6.162052236448538e-12,False
FAM133B,0.7552984365228266,8.436719495815819,1.1181934106063863e-12,7.419445300763793e-12,False,6.1882212306161104e-12,False
PER3,-1.7575436522826777,-8.432356043695508,1.1404952683951738e-12,7.56489099739134e-12,True,6.305921827010449e-12,True
TCN1,4.180050156347718,8.431653180773694,1.1441289700152025e-12,7.586455170408498e-12,True,6.324690076542983e-12,True
ECH1,-1.1548580362726693,-8.431128552222079,1.1468487623176814e-12,7.601947028321749e-12,True,6.339283072896174e-12,True
PTX3,-2.1232813633520937,-8.430690204051928,1.1491262106093886e-12,7.614497410274646e-12,True,6.3501013870926735e-12,True
TMEM216,0.7753719199499658,8.430115384908179,1.1521195462743194e-12,7.631781531718896e-12,False,6.365312003465141e-12,False
SH3BGRL2,-1.1073063789868662,-8.42830435303262,1.1616014165365235e-12,7.69202060262295e-12,True,6.41367672053279e-12,True
MGC29506,-3.780723764853029,-8.427137371252265,1.1677525523572858e-12,7.730170985988498e-12,True,6.4458445334545974e-12,True
SCLY,0.8602962476547855,8.426218688157675,1.1726177962562733e-12,7.759786524892148e-12,False,6.470448212796235e-12,False
KDM4A,-0.6617561601000634,-8.42483638349801,1.1799765166405032e-12,7.80587735032186e-12,False,6.50833618553752e-12,False
VSIG2,-4.273083427141966,-8.424608135667285,1.181196027925929e-12,7.811338375470135e-12,True,6.513703483668581e-12,True
PPP2R2B,-2.1118475922451525,-8.424158241436894,1.1836034679467716e-12,7.824649001504732e-12,True,6.524710789799164e-12,True
SSBP2,-1.9398610381488437,-8.422580258711521,1.1920862673468485e-12,7.878100778806206e-12,True,6.568276894717882e-12,True
TMEM30B,-1.1479383989993774,-8.421398422380891,1.1984792506283856e-12,7.91771063744031e-12,True,6.6021254856789026e-12,True
FRMD4B,-1.1063737961225755,-8.419270174563273,1.2100782227115075e-12,7.991675830605711e-12,True,6.6618565341140845e-12,True
DIRC3,-1.854657035647279,-8.418600954670048,1.2137486043994548e-12,8.013246696910952e-12,True,6.6811355121326e-12,True
DUSP5P,1.9339166979362103,8.418151113968024,1.2162220350854033e-12,8.026903484554995e-12,True,6.693356854296518e-12,True
GSTA1,-3.721333270794247,-8.415756958795523,1.2294711712573766e-12,8.11164573755366e-12,True,6.7639252005130066e-12,True
B3GALT6,0.6981099437148206,8.415422707916223,1.2313323345091628e-12,8.121222509640273e-12,False,6.772754851984648e-12,False
ZNF366,-1.5441565353345839,-8.414028664555836,1.2391249935519974e-12,8.169900938530729e-12,True,6.813726840150298e-12,True
RPIA,0.9269539712320167,8.413919283710715,1.2397385096709965e-12,8.17122862125571e-12,False,6.816627800800715e-12,False
CCDC148,1.6880583489681051,8.413356560616485,1.242899618199313e-12,8.189341253047384e-12,True,6.833535172052019e-12,True
ZNF860,1.3374599124452766,8.41262282924437,1.2470334676332403e-12,8.213849013055356e-12,True,6.855788015056256e-12,True
CHAC1,1.5597474671669787,8.411906977944698,1.2510798183235893e-12,8.237764356719854e-12,True,6.877080052147634e-12,True
AOX1,-2.662891557223264,-8.410992634941477,1.256267226491494e-12,8.269174645557888e-12,True,6.902245817492132e-12,True
MYADML2,3.1964892432770493,8.406613115372279,1.2814133902816473e-12,8.431895743685343e-12,True,7.035530843457198e-12,True
KRT6C,2.8796086303939967,8.40631188748147,1.2831613387017358e-12,8.440596118480629e-12,True,7.0436648995917814e-12,True
IL10RB,-0.9160323327079389,-8.40542225840092,1.2883375469976213e-12,8.470604611179623e-12,False,7.071099787327798e-12,False
MCM3APAS,1.1679586616635396,8.405381052768005,1.2885778022454223e-12,8.470604611179623e-12,True,7.071928998565465e-12,True
C12orf70,1.1494121325828643,8.405115830238204,1.290125291190748e-12,8.477966199253487e-12,True,7.079442021352829e-12,True
PIK3R5,-1.7341168855534717,-8.404605564981349,1.2931077504046909e-12,8.494749588973957e-12,True,7.094335319134805e-12,True
C17orf87,-1.963371607254535,-8.404490346449283,1.293782146118515e-12,8.496364633635534e-12,True,7.0975442249434634e-12,True
GMPPB,-0.8619180112570373,-8.403949541077504,1.2969522798540812e-12,8.514362880922853e-12,False,7.113951003012039e-12,False
UBFD1,0.6959233270794272,8.40270902903894,1.3042533537888638e-12,8.559459447937112e-12,False,7.1515251309460036e-12,False
EBNA1BP2,0.7920497185741056,8.402477091988217,1.3056229761468485e-12,8.56561254966493e-12,False,7.158045247172463e-12,False
PDF,0.831690243902437,8.402105564172377,1.3078198973804544e-12,8.57718732565825e-12,False,7.1690985789631275e-12,False
MS4A10,-3.6785367729831147,-8.400996751152146,1.3143985219034424e-12,8.617481843669857e-12,True,7.203666923360788e-12,True
PIK3C2G,-1.4019755472170108,-8.400308644886302,1.3184976926899129e-12,8.641499257940567e-12,True,7.224634907833957e-12,True
GLOD5,-1.5833624140087519,-8.39995352735884,1.3206181844310632e-12,8.65253672324199e-12,True,7.235254196761384e-12,True
ACLY,0.7536576610381491,8.398101176729863,1.3317343727033297e-12,8.72248618209984e-12,False,7.291119274619598e-12,False
GRIN3A,-2.2074382113821147,-8.397801286236376,1.3335428244656979e-12,8.729993473962863e-12,True,7.299508569259229e-12,True
GPR128,-2.846280050031269,-8.397765095433599,1.3337612343707007e-12,8.729993473962863e-12,True,7.30020021606281e-12,True
ASAH1,-0.7652186366479068,-8.397682905840577,1.334257377696824e-12,8.73035867003869e-12,False,7.302411806823253e-12,False
MGC57346,0.8024876797998743,8.397450562640639,1.3356609315141484e-12,8.736659065720722e-12,False,7.30908463378402e-12,False
LEPROT,-0.8998938086303934,-8.395901060334525,1.34505905925521e-12,8.795231170446502e-12,False,7.359497974001323e-12,False
NACAP1,0.7576897435897418,8.39240110385096,1.3665310410214707e-12,8.93268856554292e-12,False,7.470281772741898e-12,False
LMO3,-3.502275922451534,-8.391021761589576,1.3750869728331235e-12,8.985654028803396e-12,True,7.513945930790189e-12,True
BHLHE40,1.472778111319574,8.390064064025886,1.3810589390097556e-12,9.021704950513151e-12,True,7.545019158117226e-12,True
SLC22A11,3.0524457160725462,8.387372652695426,1.3979810020494846e-12,9.129239573989815e-12,True,7.633786778663659e-12,True
KILLIN,-1.0912665415884941,-8.385589154273562,1.409308576724118e-12,9.200181706332686e-12,True,7.691934436925633e-12,True
DTYMK,0.9274427767354609,8.38542041687531,1.4103850187302185e-12,9.203150858735936e-12,False,7.69727985172261e-12,False
VPREB3,-2.700903814884301,-8.385372352331398,1.4106917915715984e-12,9.203150858735936e-12,True,7.698424293888937e-12,True
CTPS,1.2732613508442778,8.383190069208588,1.4246906991802368e-12,9.291420329587952e-12,True,7.770006960167079e-12,True
EPRS,0.6085830519074431,8.382199591825081,1.4310901165125768e-12,9.330086369608138e-12,False,7.802713307909965e-12,False
CHST9,-2.5316362726704202,-8.3820076662558,1.432333453726699e-12,9.335122634314772e-12,True,7.808467190097075e-12,True
HLA-DPA1,-1.9311624765478417,-8.381483632416488,1.43573376170325e-12,9.354208859523046e-12,True,7.825928258857278e-12,True
C5orf46,2.6550212632895565,8.381007919449736,1.4388275114187792e-12,9.371285887447015e-12,True,7.841174887682439e-12,True
CCDC138,1.1729715447154465,8.380198656102428,1.4441057796346184e-12,9.40257510247486e-12,True,7.868858372141251e-12,True
ASCL2,2.9087837398374017,8.378534987631493,1.455017579243098e-12,9.47051166318899e-12,True,7.925049045624632e-12,True
ADAMTSL2,1.563734646654158,8.376009709411427,1.4717381709156177e-12,9.5761998610348e-12,True,8.012819161491979e-12,True
PSMG4,0.9562891181988729,8.374695104713734,1.4805183765055815e-12,9.630169728543196e-12,False,8.057051331947072e-12,False
PREB,0.6638728580362709,8.373246400649057,1.4902548447012904e-12,9.690322253541418e-12,False,8.106397572137398e-12,False
MEFV,-1.827869668542839,-8.372314586057641,1.4965511710272193e-12,9.728073284192017e-12,True,8.138414185499733e-12,True
TMEM50A,-0.5954613508442801,-8.370960585129595,1.5057476265707889e-12,9.784645180069636e-12,False,8.186741380609478e-12,False
MFSD4,-2.276841463414633,-8.369977918884654,1.512457287216119e-12,9.825025614792522e-12,True,8.220403858912145e-12,True
CDC25C,1.2146937460913074,8.368387626826202,1.5233791619603101e-12,9.892733463814317e-12,True,8.27692936832697e-12,True
FAM55D,-4.549892620387741,-8.365296006042078,1.5448378945960231e-12,1.0028800294125982e-11,True,8.388922513903246e-12,True
KIAA1644,-2.7547020012507826,-8.364407178498304,1.5510628833501259e-12,1.006591578569545e-11,True,8.421572703080815e-12,True
FAM95B1,-2.5600033771106925,-8.364159426833611,1.5528024970446364e-12,1.0073907822777146e-11,True,8.430440831493656e-12,True
FAM54B,-0.7274978111319541,-8.362828675643595,1.5621799061771678e-12,1.0131429120009333e-11,False,8.478450265499187e-12,False
RPGR,0.8137888055034397,8.36153324168317,1.5713627785202093e-12,1.0187651552302705e-11,False,8.526538062796214e-12,False
SRPRB,0.8039133208255116,8.361293771583263,1.5730661928139828e-12,1.0195361339892131e-11,False,8.532278322612688e-12,False
POC5,0.8435773608505306,8.36120893923954,1.5736700701091053e-12,1.0195942094765727e-11,False,8.534969993156374e-12,False
SYNJ1,-0.7716828017510924,-8.360928799069923,1.5756658875939914e-12,1.0205538022684899e-11,False,8.545123903235376e-12,False
COL9A3,3.1263553470919323,8.360262319116915,1.580424295258602e-12,1.023301504826814e-11,True,8.568086430898835e-12,True
C15orf34,-1.0382205753595986,-8.357988989416047,1.596763230191544e-12,1.0335431864765768e-11,True,8.652525535162979e-12,True
HEPACAM,-1.9362529706066294,-8.35785989839459,1.5976960828942451e-12,1.0335726030583202e-11,True,8.65692222489316e-12,True
NPM3,1.2550325203251997,8.357838423420816,1.5978513206767634e-12,1.0335726030583202e-11,True,8.65692222489316e-12,True
SLC29A1,1.3347713570981856,8.356953633236964,1.6042603864894081e-12,1.0373798572256688e-11,True,8.690174620142368e-12,True
C9orf68,1.7688000000000015,8.356645562603402,1.6064979485309556e-12,1.0384880445899813e-11,True,8.701114144945972e-12,True
KCNB1,-2.951131582238898,-8.356441379413402,1.6079826783908768e-12,1.0391090150514185e-11,True,8.70796628838501e-12,True
LIG3,0.7179446529080664,8.355384451346286,1.6156901308851302e-12,1.0437495123795566e-11,False,8.747316366719987e-12,False
FAM86C,0.6453358974358965,8.3552864865393,1.6164063871501564e-12,1.0438720857211401e-11,False,8.750596772923476e-12,False
FAM71E1,1.1844785490931855,8.354913473156657,1.6191365276061853e-12,1.0452947182129674e-11,True,8.763581980977404e-12,True
SVOPL,-3.1695579737335846,-8.354091267842747,1.6251706476935226e-12,1.0488487389704354e-11,True,8.793240980056431e-12,True
GNAL,-1.8792277048155102,-8.352576708312212,1.6363447776217875e-12,1.0557166144200964e-11,True,8.849473966483786e-12,True
MGC72080,1.1993101313320826,8.348854456793426,1.6641339894781693e-12,1.073296046694671e-11,True,8.993626952540326e-12,True
CD180,-2.230266979362101,-8.347010138335657,1.6780772686159902e-12,1.0819369082140039e-11,True,9.064657701132245e-12,True
LOC153328,-1.8843027517198245,-8.346682815083662,1.6805640385095085e-12,1.0831879917909466e-11,True,9.076854219843224e-12,True
ADRB3,-2.018523577235773,-8.3452948542242,1.6911497429316229e-12,1.0896566396932841e-11,True,9.132162550282542e-12,True
GRIN2B,2.3480441525953717,8.34424637842333,1.6991903972799183e-12,1.0944817679165581e-11,True,9.173083408161105e-12,True
TTC9,1.6193820512820505,8.344033193631859,1.700829955343696e-12,1.0951820297058823e-11,True,9.180059809336177e-12,True
SNRPF,0.9491341463414589,8.342117101529507,1.7156373145948307e-12,1.1043579675051011e-11,False,9.25620121073736e-12,False
KCNH8,2.4298656035021886,8.341627955200863,1.7194379729927243e-12,1.1064452207904496e-11,True,9.275444460255425e-12,True
MSH6,0.6402804252657894,8.341245406564692,1.7224162287006074e-12,1.1080020814477043e-11,False,9.288983107845833e-12,False
FBXO45,0.6301135709818642,8.33941635152174,1.7367273388514074e-12,1.116845806684009e-11,False,9.361070133913682e-12,False
PPIA,0.7506963727329605,8.339342264482395,1.7373095156864733e-12,1.1168579266536971e-11,False,9.363571689003675e-12,False
SLC13A3,3.3608208255159466,8.338221834359915,1.7461376711156705e-12,1.1221693830644825e-11,True,9.407316703135675e-12,True
LIMK1,0.9429573483427127,8.337999861554023,1.747891962263785e-12,1.122932794680551e-11,False,9.416128264069506e-12,False
ZNF658,-0.966678298936837,-8.337576620712328,1.7512417909009704e-12,1.124519747018613e-11,False,9.432252036512534e-12,False
CHI3L1,3.408065040650407,8.337544470927478,1.7514965090252584e-12,1.124519747018613e-11,True,9.432710615480124e-12,True
ABCA5,-1.3717979987492193,-8.332298068548807,1.793562650732776e-12,1.1511548434259636e-11,True,9.651017265145342e-12,True
BIRC5,1.3635938086303954,8.332030706217052,1.7957332067515484e-12,1.1521749694840192e-11,True,9.662041266586932e-12,True
C13orf34,1.128430018761727,8.331193773595489,1.8025447413607747e-12,1.1561712080950735e-11,True,9.698033118648228e-12,True
UBE2G1,-0.5122957473420886,-8.32880594663493,1.8221207008949637e-12,1.168349450709688e-11,False,9.799366612218513e-12,False
ACSL6,3.952276110068792,8.32865564791987,1.8233599641368135e-12,1.1687660733584372e-11,True,9.805366420011246e-12,True
PDK2,-1.03961488430269,-8.32604366697756,1.8450315597361512e-12,1.1822752328160611e-11,True,9.915184848771141e-12,True
C19orf26,2.0569368355222,8.3249375712354,1.8542861948418326e-12,1.1878215863952882e-11,True,9.962893793749098e-12,True
KRR1,0.5833854283927433,8.324854503208972,1.854983088776933e-12,1.187884196320784e-11,False,9.965962934243337e-12,False
SRL,-1.8977923076923089,-8.324767678375398,1.855711779817638e-12,1.1879671213001127e-11,True,9.969202478435032e-12,True
KIF20B,1.0282726704190104,8.323810303582022,1.86376567974836e-12,1.1927378426949964e-11,True,1.0011113076860198e-11,True
C14orf132,-2.0758125078173846,-8.3227124335985,1.8730444749155198e-12,1.1982891177694448e-11,True,1.0054824276633073e-11,True
MKNK2,-0.8044466541588502,-8.322548469725426,1.874434191828142e-12,1.1987913641027337e-11,False,1.0060922446615159e-11,False
CAMSAP1,0.7842798624140084,8.320763855208543,1.88962690768843e-12,1.2081181255024446e-11,False,1.0139037367207255e-11,False
NUSAP1,1.157643402126327,8.3200098444775,1.896082826409651e-12,1.211854871579553e-11,True,1.0170924815042678e-11,True
MT1DP,-2.132775922451532,-8.31993385833212,1.896734648372525e-12,1.21188079724891e-11,True,1.0173733145386182e-11,True
SNHG3,1.4399768605378345,8.31900207304168,1.9047458820254105e-12,1.216607340755019e-11,True,1.0215322068583429e-11,True
SLAMF9,1.7921758599124444,8.317255472882238,1.919853827381369e-12,1.2258622216316593e-11,True,1.0293562837309992e-11,True
DLEU7,1.4827698561600993,8.31675143487619,1.9242359251964368e-12,1.2282646958449632e-11,True,1.0316360587599933e-11,True
SUN2,-0.9328181363352126,-8.31566806515236,1.9336885641318125e-12,1.2339011738808275e-11,False,1.0365637277944386e-11,False
CNPY3,0.7033696060037542,8.31478214289713,1.94145288923145e-12,1.238457045749766e-11,False,1.0405148335987763e-11,False
KBTBD12,-3.267618198874296,-8.312773104617353,1.959175896886262e-12,1.2493606089310722e-11,True,1.0495878222432488e-11,True
PDCD6IP,-0.7899440900562826,-8.311590045172487,1.969687916656658e-12,1.2556602133644661e-11,False,1.0550768695882445e-11,False
MYLK,-2.573257786116317,-8.308435785500768,1.9979910760259845e-12,1.2732938307068842e-11,True,1.0694430635337788e-11,True
CD3E,-2.042181425891184,-8.307881009800086,2.0030109138562297e-12,1.2760827242324424e-11,True,1.0720576197101602e-11,True
ZNF117,1.307676923076924,8.306984853654514,2.0111463227411267e-12,1.2805561659811699e-11,True,1.0760487652048463e-11,True
RFX8,1.1317113195747344,8.306965270004405,2.011324473350834e-12,1.2805561659811699e-11,True,1.0760714837388823e-11,True
NPR1,-1.960807191994995,-8.306505046048324,2.015515627395787e-12,1.2828126108747632e-11,True,1.0780955842101409e-11,True
RNF138P1,-0.935851094434021,-8.302118562945635,2.0559026694977994e-12,1.3080977639750761e-11,False,1.0987351256948143e-11,False
CYP11A1,-1.8459714196372736,-8.301991823444666,2.057081516533829e-12,1.3084279161629675e-11,True,1.0992910551698031e-11,True
RPRD1B,0.6404881801125661,8.301255822379707,2.063940667164353e-12,1.3123697135086742e-11,False,1.1026593281379807e-11,False
NDUFV1,-0.6224410881801141,-8.300869398340977,2.067551079814217e-12,1.3142439149854654e-11,False,1.1045137812973167e-11,False
HSBP1L1,-1.1610371482176358,-8.30066219529861,2.0694896032901255e-12,1.3150545152189112e-11,True,1.105474898958104e-11,True
GET4,0.6526644777986235,8.29966649449566,2.078830402306441e-12,1.3205668553709547e-11,False,1.1103149664905037e-11,False
FCRLA,-3.2607141963727333,-8.293800531358354,2.134720779644275e-12,1.3555427308251619e-11,True,1.1383263630238675e-11,True
HAUS7,0.9525440900562847,8.293687950420004,2.1358079904431914e-12,1.3555427308251619e-11,False,1.1388235823847803e-11,False
NUP35,0.777990619136963,8.293674240465974,2.135940427266118e-12,1.3555427308251619e-11,False,1.1388235823847803e-11,False
DHRS1,-1.109164665415884,-8.293187392696332,2.140648649727747e-12,1.358096004144074e-11,True,1.141257146339558e-11,True
INSL5,-4.776073796122577,-8.291886795460186,2.1532773970002158e-12,1.3656710707909878e-11,True,1.1477585071360741e-11,True
FRMPD4,-2.570389868667917,-8.28912747497294,2.180317209235257e-12,1.382378285586767e-11,True,1.1616249644688802e-11,True
TAGLN3,-3.1492848030018763,-8.287038764025866,2.201010684936116e-12,1.3950523605992146e-11,True,1.1721774988796838e-11,True
KRT16,3.557531957473421,8.278149055635176,2.291300122802479e-12,1.4518157952918487e-11,True,1.2187073436534392e-11,True
ST8SIA1,-2.014861038148843,-8.276486569507773,2.3085914241710358e-12,1.46230458708035e-11,True,1.2274103935536324e-11,True
COL4A1,1.6387438398999308,8.274126005678928,2.333367448263184e-12,1.4775261267731042e-11,True,1.2398349890590523e-11,True
WT1,3.199971482176359,8.272021827204995,2.355676250634366e-12,1.4911761604430695e-11,True,1.2508506821580701e-11,True
NFAT5,1.0044762351469654,8.271933592802583,2.3566163633025458e-12,1.491295117102977e-11,True,1.2512660958445708e-11,True
C4orf21,1.2148792370231405,8.269937767543558,2.37798169123139e-12,1.5043351949698003e-11,True,1.2619342882856943e-11,True
DIMT1L,0.822129393370858,8.269725893158562,2.3802611350907057e-12,1.5052968824340775e-11,False,1.2629707138746511e-11,False
SMC4,0.8190599124452813,8.269493215252144,2.382766906888211e-12,1.5064010426009462e-11,False,1.2640507511128684e-11,False
UCA1,3.822001500938086,8.269174853301065,2.3861997020053087e-12,1.5080903822746972e-11,True,1.2656178515772404e-11,True
AFF1,-0.8136658536585397,-8.268585124108041,2.3925716158907344e-12,1.511635591352763e-11,False,1.2688277345633195e-11,False
NCAPH,1.217402188868042,8.26779675864087,2.401116305391759e-12,1.516550871955942e-11,True,1.2728484457405619e-11,True
RAD1,0.5676361475922427,8.26717747975137,2.4078497170924283e-12,1.5203193786966395e-11,False,1.276161959261498e-11,False
NPFFR1,1.42139837398374,8.266598400530336,2.4141630969338612e-12,1.5238203616622328e-11,True,1.2793370547226391e-11,True
PWP1,0.5808335834896816,8.265194849742153,2.4295339065885706e-12,1.5330343485685867e-11,False,1.2871384656830783e-11,False
TNFRSF6B,2.9279090681676045,8.264130263267104,2.441257732487084e-12,1.5399419600473726e-11,True,1.2932632145434583e-11,True
BLOC1S1,-0.8640724202626657,-8.263317438517705,2.450247035542756e-12,1.545120792833037e-11,False,1.2977652501615088e-11,False
FAM163A,-1.821889305816136,-8.261368357820572,2.471937466687807e-12,1.558303091082749e-11,True,1.3089912450468072e-11,True
IL8,3.5902450906816785,8.26020380730923,2.4849886152157627e-12,1.566032558336545e-11,True,1.3152875735237993e-11,True
CEL,3.8184993746091305,8.257910443089633,2.5108919290120226e-12,1.5818539365933384e-11,True,1.3282001970275443e-11,True
PILRB,1.513445278298935,8.256777557110917,2.523787078612887e-12,1.589472764313186e-11,True,1.3347543213225501e-11,True
ADAM28,-2.173522013758597,-8.256104900064733,2.531474909838202e-12,1.5938082426945757e-11,True,1.3385523819829895e-11,True
PRRG3,-1.3344156347717324,-8.251714962896337,2.582225252336731e-12,1.625244376280255e-11,True,1.3637506087594041e-11,True
BAK1,-0.9096893683552256,-8.250196225732891,2.6000182872465248e-12,1.6356236253269586e-11,False,1.3729647772792543e-11,False
TTC28,-1.5274203877423371,-8.250166648440981,2.6003660178707624e-12,1.6356236253269586e-11,True,1.3729757371662892e-11,True
SAP30L,-0.6906889931206983,-8.249343786989796,2.6100587726739903e-12,1.6411996583264996e-11,False,1.3777163265983636e-11,False
ARHGEF19,1.2913417135709793,8.248348670475893,2.6218287841168685e-12,1.6475769389558488e-11,True,1.3833025726580274e-11,True
METRNL,-1.0067757348342674,-8.248345798666561,2.6218628278047525e-12,1.6475769389558488e-11,True,1.3833025726580274e-11,True
CKS2,1.4165026891807404,8.246863263682316,2.639496510275432e-12,1.65813237682892e-11,True,1.3923282642735324e-11,True
ITPR1,-1.5830974984365191,-8.245754817486205,2.6527580038543726e-12,1.6659353875329993e-11,True,1.398951461216034e-11,True
FLII,-0.7049634771732318,-8.242697327108273,2.6896838102664957e-12,1.6885899690419107e-11,False,1.4176703767737218e-11,False
EIF4EBP2,-0.703444090056287,-8.239986939596951,2.7228465150556394e-12,1.7088684712723365e-11,False,1.4347682394018102e-11,False
CD300LF,-1.6208716697936225,-8.23984606239429,2.7245813241564588e-12,1.709392151772877e-11,True,1.4355869864520882e-11,True
PDLIM1,-0.865899186991868,-8.239779180042325,2.7254053221799982e-12,1.709392151772877e-11,False,1.4358401655229652e-11,False
C12orf45,0.9684689806128812,8.238182345166345,2.7451525669975075e-12,1.7212332319194364e-11,False,1.445849632550776e-11,False
CPVL,-1.6148866791744867,-8.236421888558606,2.7670888539326863e-12,1.7344389382886324e-11,True,1.456726065270033e-11,True
PTEN,-0.7378238273921163,-8.235964662483152,2.7728147260284114e-12,1.7374786586042756e-11,False,1.4594497845155447e-11,False
C1orf182,1.2971652908067535,8.234885917211386,2.7863708508072266e-12,1.7454214372228776e-11,True,1.4664876158243714e-11,True
MEMO1,0.7062510318949329,8.231825790013119,2.8251873402431535e-12,1.769177643956436e-11,False,1.486226579307748e-11,False
ARNT,-0.5519539086929317,-8.231662139384795,2.8272783258796273e-12,1.7699280103848906e-11,False,1.4871671975652664e-11,False
TNIP1,-0.7372720450281385,-8.229920565191703,2.8496265998224626e-12,1.7833553335883884e-11,False,1.4983874013547312e-11,False
SNRPA,0.6303320200125064,8.229234551323211,2.8584780307968416e-12,1.788330244196219e-11,False,1.5027427361903396e-11,False
CKB,-2.7827022514071285,-8.228365006628954,2.8697369668731158e-12,1.7948077320260692e-11,True,1.508361747222333e-11,True
SGK2,-2.003292370231394,-8.226321830595088,2.896366741007658e-12,1.81089142249189e-11,True,1.5219551287362266e-11,True
PLXNA3,1.1141873045653536,8.226077903829523,2.8995624070461207e-12,1.812317915576809e-11,True,1.523432470706145e-11,True
INSC,-2.045838586616637,-8.225324539806364,2.90945441595499e-12,1.8179276158437956e-11,True,1.52842721915007e-11,True
HIST1H1C,-1.8831209505941242,-8.2247206123844,2.9174085820008195e-12,1.8223233316555844e-11,True,1.5323012794687926e-11,True
ZNRD1,0.8625362101313314,8.223165612717919,2.937989134149996e-12,1.8344130839333955e-11,False,1.5427020479019486e-11,False
RRAGC,-0.8903760475297053,-8.223118576325048,2.9386139183761044e-12,1.8344130839333955e-11,False,1.5429279540710976e-11,False
LOC642846,1.3950654158849272,8.221702746172449,2.9574826079041893e-12,1.8456106447689158e-11,True,1.5524238862671025e-11,True
SMS,0.780366604127579,8.221626614927647,2.958500625021022e-12,1.8456649902978847e-11,False,1.552855474000047e-11,False
WDR59,0.5261373358348944,8.218267069433706,3.003774134637438e-12,1.873319471321857e-11,False,1.5756800104067163e-11,False
ARSA,-1.275620637898685,-8.217758960021428,3.0106814211594815e-12,1.8770367879216314e-11,True,1.5789900100762617e-11,True
GMFG,-1.3732810506566597,-8.217062506162238,3.020174852849003e-12,1.8823636162396836e-11,True,1.5837594824461903e-11,True
UNC5CL,2.132277110694183,8.216918652672868,3.0221394552597624e-12,1.8829961294776886e-11,True,1.5846849203909032e-11,True
NLGN4X,-2.0135094434021257,-8.21376214674627,3.065570381781609e-12,1.9094564369840462e-11,True,1.6067146491098325e-11,True
CHEK2,0.8585836772983138,8.213162691425882,3.0738885323979014e-12,1.9140362450791708e-11,False,1.6108614033785977e-11,False
KRI1,0.7006554096310218,8.212308252960234,3.085783841979327e-12,1.9208398885740072e-11,False,1.6165609843065698e-11,False
PFDN6,0.8156052532833016,8.211308245903464,3.0997641107186383e-12,1.9289366999092194e-11,False,1.6235631268504783e-11,False
MLYCD,-0.6036450281425854,-8.21117080695408,3.1016904670950414e-12,1.9295298148925727e-11,False,1.624464805194196e-11,False
C14orf142,-1.0063024390243864,-8.209367411040942,3.1270780356815595e-12,1.9447129590785003e-11,True,1.6371124672675624e-11,True
ZNF24,-0.5825198874296458,-8.20337318387876,3.2129629269437966e-12,1.9974977419124404e-11,False,1.6796362027577513e-11,False
TAX1BP3,-0.8574068792995639,-8.203072000411478,3.2173398678557485e-12,1.99959185642972e-11,False,1.681591780665869e-11,False
TMEM120A,-0.9374701063164483,-8.201318308119394,3.242943858957784e-12,2.0145780805414256e-11,False,1.694639033940354e-11,False
IRF2BP2,0.6870189493433401,8.201246198782574,3.244001002048255e-12,2.0145780805414256e-11,False,1.6950797619189222e-11,False
