gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
NARF,0.4245387361419084,6.217797741449129,4.710000289187564e-09,1.5117458965634778e-08,False,1.6779957903581788e-08,False
MPHOSPH9,0.5891329933481124,6.217240736061013,4.723319456099779e-09,1.515776246949432e-08,False,1.682363018848133e-08,False
PLA2G3,2.9484066075388045,6.216958591409235,4.730080241550984e-09,1.5177009642420847e-08,True,1.6845441147653997e-08,True
TPRA1,0.3093919290465603,6.2168603752243445,4.732435940633168e-09,1.5182118656456173e-08,False,1.6853073772328022e-08,False
SEMA4F,0.6722409534368081,6.216388948454305,4.743759091082741e-09,1.521395363542451e-08,False,1.6890069003504705e-08,False
CCRL1,-1.7583416407982249,-6.2163835338174005,4.743889299203871e-09,1.521395363542451e-08,True,1.6890069003504705e-08,True
KCTD6,0.5877002660753874,6.2152421344798805,4.771415569513962e-09,1.529976482278687e-08,False,1.6984396094321247e-08,False
LOC100129534,-0.9726300443458973,-6.214995941221376,4.77737337277288e-09,1.531639920430989e-08,False,1.7003941382989116e-08,False
EMP3,-1.1753037915742812,-6.214783751490381,4.782514165728765e-09,1.533040928656479e-08,True,1.7019947199737657e-08,True
AP1S1,0.6381451219512222,6.2129383033909695,4.8274542970412924e-09,1.547197157216119e-08,False,1.7175255072793302e-08,False
RORA,-1.1219392682926808,-6.212870042623008,4.829124509021749e-09,1.5474830665632537e-08,True,1.7180426632428368e-08,True
SPARC,1.2445803547671836,6.211882226025272,4.8533581738416065e-09,1.5549981311936206e-08,True,1.72627698519167e-08,True
KRT6A,3.110362793791573,6.211318675251185,4.867237005631128e-09,1.5591936586821237e-08,True,1.7311358635447416e-08,True
ARHGAP9,-1.4365691130820366,-6.211240586224375,4.869163214836735e-09,1.559559491922341e-08,True,1.731743293521448e-08,True
PTEN,-0.6551880931263891,-6.211079336507261,4.873143105794501e-09,1.5605828815609543e-08,False,1.7330810388893096e-08,False
RET,-2.0963494235033293,-6.209824504775141,4.90422369994029e-09,1.5702833154196192e-08,True,1.7437435271703045e-08,True
SNORA39,1.1298754988913529,6.209248000193141,4.918568210750142e-09,1.5746227625110765e-08,True,1.7486870500552735e-08,True
TERC,1.0839245232815966,6.209197302986528,4.919831622292586e-09,1.5747737240066417e-08,True,1.7490578158169687e-08,True
PRPF40B,0.8579546119733914,6.207976743069678,4.950345308431676e-09,1.5842857603601663e-08,False,1.759196022315225e-08,False
CEP70,-0.6740288470066513,-6.207040667500179,4.973872881903785e-09,1.5915592920743456e-08,False,1.7673193916685235e-08,False
CCL16,-0.7770806208425719,-6.205770638722837,5.005969868246886e-09,1.6015721166316897e-08,False,1.7781664177705413e-08,False
FAM50A,0.4718135476718377,6.204873392722549,5.0287682387999196e-09,1.6086072698248995e-08,False,1.7857846874878597e-08,False
ARPC5L,0.3846856762749429,6.204282961572111,5.0438262899561004e-09,1.613164577490463e-08,False,1.7907310744445474e-08,False
NSF,-0.3642193791574275,-6.2041501181559475,5.047220360384318e-09,1.6139905339598478e-08,False,1.791775654505206e-08,False
SLC16A7,-1.6346427716186263,-6.202736514716435,5.083476372116594e-09,1.6253230645061528e-08,True,1.8040813130508116e-08,True
GATA2,-1.2937246119733965,-6.202293746986996,5.094884989834263e-09,1.628708853766822e-08,True,1.8079683158842688e-08,True
TACC2,-0.5296520177383659,-6.200246895401359,5.147953196557467e-09,1.645408955640282e-08,False,1.8260646790705074e-08,False
C9orf95,-0.5736279822616446,-6.199868477996586,5.157823643173146e-09,1.6482988717947028e-08,False,1.8292386127552574e-08,False
CHST7,-0.9768913747228369,-6.19884161215015,5.184701674253627e-09,1.6566221432500302e-08,False,1.8383599283511115e-08,False
ZNF282,0.3595564745011117,6.198257467708662,5.200052910989813e-09,1.6612602769615165e-08,False,1.8436382155451364e-08,False
GPR64,-1.4505494456762738,-6.197520519167591,5.21948354131017e-09,1.667199954803009e-08,True,1.8501963291617278e-08,True
LASS4,-1.785531485587586,-6.197020008054077,5.232720842475647e-09,1.6711597782931295e-08,True,1.8545570865735102e-08,True
C20orf132,-0.8668385144124175,-6.196489408750406,5.246789921802039e-09,1.6753839302324525e-08,False,1.8592110275182705e-08,False
METTL2B,0.5338767627494452,6.19558353530879,5.270895502539783e-09,1.682811026794167e-08,False,1.8674613463197435e-08,False
RGL2,0.6014646119733893,6.19552347076639,5.27249768016916e-09,1.6830523493663577e-08,False,1.8679033103780884e-08,False
RRP7A,0.6408314634146333,6.193765044564972,5.319615046888841e-09,1.6978203247870067e-08,False,1.883333712850324e-08,False
OLFML2B,1.4748902217294928,6.1936646936271185,5.322316411953663e-09,1.698409924334443e-08,True,1.8842059762223707e-08,True
WASF3,-1.8235026385809299,-6.193602005496588,5.324004608985151e-09,1.69867607346202e-08,True,1.8847194960760576e-08,True
DQX1,-1.9495545676274961,-6.19345233412485,5.328037400443511e-09,1.6996900831347467e-08,True,1.8860629290933007e-08,True
MEIS2,-1.8201558314855895,-6.192381122387258,5.356988197144542e-09,1.7086515521509785e-08,True,1.895718839742752e-08,True
STARD5,-0.782925654101998,-6.19209873871326,5.36464566416738e-09,1.7108195690073235e-08,False,1.8983439371341302e-08,False
TPMT,-0.6591759866962263,-6.192008716191427,5.367089086755203e-09,1.7113243653727866e-08,False,1.8991238306979948e-08,False
FOXD4,1.3444636141906883,6.191902191630634,5.369981825871504e-09,1.7119722438458897e-08,True,1.900062636500753e-08,True
OGT,0.7464158980044306,6.191304012968339,5.386254204980629e-09,1.7168847150897544e-08,False,1.9052252608018903e-08,False
GALNT7,-0.687065121951214,-6.190958711833308,5.395669547810081e-09,1.7196102611746647e-08,False,1.9083854153043022e-08,False
CCR7,-1.670839467849226,-6.189872419005251,5.425395121197604e-09,1.7288068062050432e-08,True,1.918556740798425e-08,True
KBTBD5,-0.31055725055432376,-6.188470557544506,5.4639938770770334e-09,1.7408273988053663e-08,False,1.9312589491808935e-08,False
ALDH3B2,2.090847915742791,6.186493058225196,5.518901289221165e-09,1.7580392429719897e-08,True,1.949970807932258e-08,True
C2orf56,0.4490297117516615,6.185491245738751,5.54692420468657e-09,1.7666829221428862e-08,False,1.9595228167333232e-08,False
MMP10,2.403105144124168,6.185423518947473,5.548823709695747e-09,1.767004917769725e-08,True,1.960019221743849e-08,True
ARHGAP30,-1.3869969401330282,-6.1852917944638355,5.552519961554366e-09,1.7678988868945192e-08,True,1.961150149339097e-08,True
ST3GAL2,0.7482936807095282,6.185225962769989,5.554368136727032e-09,1.7682042441986632e-08,False,1.961715554979071e-08,False
FRMD5,1.5926628824833715,6.184789944651206,5.566624283051055e-09,1.7718222970076237e-08,True,1.9657815921230833e-08,True
ZNF878,0.9579721729490018,6.1846104674495885,5.571676969870426e-09,1.7731467418757106e-08,False,1.9673906693023032e-08,False
MBL1P,-0.8776555875831491,-6.182929822905902,5.619210059709001e-09,1.7879876873189264e-08,False,1.9833800719920003e-08,False
LOC440461,-0.852271951219512,-6.181802140330273,5.65132701652405e-09,1.79791937894119e-08,False,1.994361150402382e-08,False
AVEN,0.4957303104212816,6.180639989453547,5.684614328721341e-09,1.8082201720294515e-08,False,2.005394371552123e-08,False
HSPA8,0.568849645232822,6.179021976981948,5.7312797890021375e-09,1.8227724478472015e-08,False,2.021137550636008e-08,False
TALDO1,0.4221693791574239,6.17821084995469,5.754815097978545e-09,1.8299649480892122e-08,False,2.0292267876193833e-08,False
DLEU7,1.0121832594235023,6.178147665792946,5.756652402981904e-09,1.8302565361806734e-08,True,2.0296339401861776e-08,True
WHAMML2,-1.2527734146341474,-6.177144087230586,5.785912414127082e-09,1.839265348141708e-08,True,2.039496835673989e-08,True
PLXNA3,0.8034921064301557,6.176505633476081,5.804602951459869e-09,1.8449119209794216e-08,False,2.0459032553892154e-08,False
FICD,-0.6705026385809294,-6.1741030674864215,5.875470386396854e-09,1.8671377368851747e-08,False,2.0692259682157214e-08,False
ALCAM,0.9000754101995607,6.1736222039375095,5.889755946772308e-09,1.8713784392628357e-08,False,2.0737965883888964e-08,False
PTGFR,-1.7345526829268296,-6.173456683760386,5.894681132332742e-09,1.8726441482220648e-08,True,2.075401335094292e-08,True
ZNF138,0.5534330155210654,6.1732062659288855,5.902140207455004e-09,1.87471429972301e-08,False,2.0776958762962162e-08,False
LPO,1.8133509534368066,6.172430998641898,5.925291555438563e-09,1.881767377243799e-08,True,2.0852903235666096e-08,True
PARVA,-0.5479704212860312,-6.171952495019788,5.939625323298305e-09,1.8860183427180808e-08,False,2.0901493017343305e-08,False
TUBE1,0.5340266740576496,6.171916964637012,5.9406910076341905e-09,1.8860555885827132e-08,False,2.0904315555283395e-08,False
SLC17A1,-0.6690309756097562,-6.171821172564022,5.943565093337972e-09,1.8866668637065007e-08,False,2.0913501027689882e-08,False
CALR,0.43252576496674067,6.171402472120052,5.95614356198446e-09,1.8903579160099735e-08,False,2.0954041746056942e-08,False
FLJ42289,-0.7680249002217296,-6.171025773739974,5.967482561755834e-09,1.8936544711287424e-08,False,2.0990208333073923e-08,False
ZNF579,0.675893348115296,6.170091907245241,5.995684407703197e-09,1.9023001885129784e-08,False,2.1084774500260584e-08,False
FGA,1.837033015521063,6.16832219359852,6.0494876068198875e-09,1.9190646041924884e-08,True,2.1270164716082657e-08,True
PPARA,-0.6200071396895819,-6.167313509033064,6.080365744260154e-09,1.928552369315816e-08,False,2.1375889927422965e-08,False
ENPP4,-0.46997556541020025,-6.1670120346434905,6.089624577652858e-09,1.9311810552668216e-08,False,2.140749091299181e-08,False
MLX,-0.47432419068736564,-6.166494420043788,6.1055537874522965e-09,1.9359239185437474e-08,False,2.146063458736446e-08,False
DPAGT1,0.43050290465631136,6.165085417118622,6.149122459853333e-09,1.9494276798836797e-08,False,2.160707198175412e-08,False
C21orf128,-0.5193200886917959,-6.16389636962121,6.18612724037023e-09,1.9608465481230912e-08,False,2.1727473965645987e-08,False
TUBGCP4,0.5240091574279413,6.163737715770965,6.191081275915459e-09,1.9621041168785774e-08,False,2.174391096125773e-08,False
C2orf3,0.4456484922394699,6.16110464564852,6.273871347548114e-09,1.9880254857981095e-08,False,2.201712954004583e-08,False
NSUN4,0.3929672949002221,6.160354794351401,6.297646767658308e-09,1.9952413775437436e-08,False,2.2094359181275653e-08,False
SPN,-1.3723577827051008,-6.160001957449036,6.308864710341266e-09,1.998477102493736e-08,True,2.213111898920263e-08,True
DEF8,0.40819199556541186,6.159939252591974,6.31086037423534e-09,1.9987228318240044e-08,False,2.2136249519888935e-08,False
DHRS4L1,-0.9779201773835915,-6.159914431242963,6.311650517350404e-09,1.9987228318240044e-08,False,2.213697459767177e-08,False
CPB1,-1.75128709534368,-6.158879889393486,6.344669870604189e-09,2.008859253569583e-08,True,2.2248848083944046e-08,True
TTC30B,-0.6331428824833729,-6.1588042051675895,6.347092124806387e-09,2.009306289175814e-08,False,2.225635805914599e-08,False
METTL8,0.43085436807095157,6.15831924434907,6.362634742968896e-09,2.013906050189757e-08,False,2.230592748580546e-08,False
C11orf31,0.5413792461197282,6.15807723058169,6.370405073572731e-09,2.0160446482835918e-08,False,2.2332181237495e-08,False
SNRNP48,0.46594791574278993,6.156885069853185,6.40881800310028e-09,2.027878498451158e-08,False,2.2461877532057482e-08,False
ECD,0.2816065188470134,6.156182484120176,6.431562658857657e-09,2.0347516162377062e-08,False,2.253860561635208e-08,False
UGT2B10,-1.4924650997782698,-6.1554623177762275,6.454958730406764e-09,2.0418286030157357e-08,True,2.2617595862509524e-08,True
FERMT2,-1.4814430820399096,-6.15530412021624,6.4601092880216535e-09,2.0431328468652452e-08,True,2.2633642897162324e-08,True
PHF21B,-0.7364540133037695,-6.153462630410053,6.520361847599136e-09,2.061860964592209e-08,False,2.283667252404725e-08,False
NR1H3,-0.7516476718403524,-6.153265546166539,6.5268429439261806e-09,2.0635822833999992e-08,False,2.2858362163271588e-08,False
TTYH2,-1.17576286031042,-6.15247906284609,6.552769437315266e-09,2.071450100141292e-08,True,2.2944095874292453e-08,True
KIF16B,-0.7463000443458956,-6.152122088302201,6.564570485281351e-09,2.07485081438001e-08,False,2.2982372318768862e-08,False
TMCO1,-0.5747977605321495,-6.151604844375051,6.5817068451500455e-09,2.079936501342745e-08,False,2.3036267792511674e-08,False
HPSE,-1.254144567627498,-6.151320246544304,6.5911543390930476e-09,2.0825911398402197e-08,True,2.306729495619749e-08,True
SH2D2A,0.8783292461197316,6.150964425641852,6.602984888425067e-09,2.085847107956679e-08,False,2.3106659323610516e-08,False
KLF15,-1.7305532372505539,-6.150947240692383,6.603556791720848e-09,2.085847107956679e-08,True,2.3107640992394215e-08,True
PPP2R3C,-0.48420008869179654,-6.1502605423451895,6.626449497412217e-09,2.092745770288022e-08,False,2.3181611493351207e-08,False
ST14,-0.6272717294900207,-6.1492494037831,6.6603001364228116e-09,2.103102394617981e-08,False,2.329592211083115e-08,False
CACNA2D4,-0.9676423725055452,-6.148729250897744,6.677779780539224e-09,2.108287132808121e-08,False,2.3352941205445282e-08,False
PNMA6A,-1.4432186252771637,-6.147561817685872,6.717175372107478e-09,2.120388359128594e-08,True,2.3482427847018358e-08,True
OGDHL,-2.391022350332594,-6.146963200482478,6.737464437087929e-09,2.126455408036306e-08,True,2.3548165699375106e-08,True
GAB3,-1.1176786252771596,-6.145043435141848,6.8029383435761046e-09,2.1467793532005394e-08,True,2.3761295855492598e-08,True
ITGA4,-1.2677675609756136,-6.1435683013801485,6.853672203570425e-09,2.16244612267817e-08,True,2.3929013843090124e-08,True
MMRN2,-1.1218422616407961,-6.143080663828117,6.870524965386667e-09,2.1674195746612412e-08,True,2.398468599969293e-08,True
PRSS33,2.6173796008869163,6.1421900786822174,6.901408706499121e-09,2.1764804488193504e-08,True,2.4087293285534545e-08,True
UOX,-0.921654700665189,-6.142189294270839,6.901435968348582e-09,2.1764804488193504e-08,False,2.4087293285534545e-08,False
PLIN3,-0.6079260310421244,-6.141858982468244,6.912925204402177e-09,2.1797581027421295e-08,False,2.412633104827313e-08,False
AGR3,-2.1149265631929115,-6.141708097121955,6.918179697917414e-09,2.1810691130704443e-08,True,2.4143062263123423e-08,True
YPEL3,-0.884713569844795,-6.141113303978788,6.93893125446946e-09,2.1872646355624374e-08,False,2.4209635028792174e-08,False
ZDHHC3,-0.4025040354767171,-6.139710727198248,6.988107673817192e-09,2.202416756088788e-08,False,2.4373703257439354e-08,False
SNHG8,0.7264011751662984,6.139445082120965,6.997460060030089e-09,2.205014866325755e-08,False,2.440524991646698e-08,False
TCEA2,-1.2828986917960075,-6.138131322053635,7.043893746027972e-09,2.2192952301530147e-08,True,2.4560801762925047e-08,True
SORBS2,-1.461320886917962,-6.136076410926201,7.117130242081034e-09,2.242014400827903e-08,True,2.4811715171355476e-08,True
AQP1,-1.4164797782705083,-6.135773877154577,7.127975427703429e-09,2.2450751873731085e-08,True,2.484733904697111e-08,True
C14orf4,-0.6123010421285997,-6.135424048887984,7.140536254068213e-09,2.2486752887514576e-08,False,2.4886749015233605e-08,False
RFX3,0.7454509312638589,6.133900501903553,7.195494222006257e-09,2.265537925550053e-08,False,2.5067276128184157e-08,False
CBX1,0.39114538802660803,6.133876565324901,7.196360977371994e-09,2.265537925550053e-08,False,2.506919441904277e-08,False
C1orf200,-0.6795307317073171,-6.133526726271127,7.209040529049087e-09,2.2691704495283187e-08,False,2.511226171113541e-08,False
YIPF1,-0.42336430155210714,-6.1334802107821345,7.210728086084912e-09,2.2693424505138573e-08,False,2.5116822554039045e-08,False
CLCN4,1.4736388248336993,6.132434978409823,7.2487510233825175e-09,2.2809479683862045e-08,True,2.5243937781412578e-08,True
CHRNA7,-2.116315654101997,-6.131310109597273,7.289890915027105e-09,2.2935304639636772e-08,True,2.5381635383294973e-08,True
MMP8,1.8267090022172958,6.130528569036614,7.318609150934927e-09,2.3022015214274422e-08,True,2.5478269539321486e-08,True
PCDH19,-2.250810576496674,-6.130430777222878,7.322210388625486e-09,2.3029700774726402e-08,True,2.548968757559174e-08,True
DYNC1LI1,0.33220035476718834,6.129227018801229,7.366682261447186e-09,2.316590925575588e-08,False,2.5641124037122874e-08,False
CIAPIN1,0.41594177383592346,6.1287961252896945,7.382665649794487e-09,2.3212501466792562e-08,False,2.5695629435650735e-08,False
DNAJC7,0.33695791574279,6.128175409256937,7.405750116804783e-09,2.3281402556575514e-08,False,2.5770320634624243e-08,False
C11orf67,-0.5565678048780516,-6.128030125815023,7.411163445377377e-09,2.329473801773667e-08,False,2.578576343053602e-08,False
RBM41,0.5102857649667412,6.127892131109726,7.416308790372014e-09,2.3307227072397006e-08,False,2.5802533662878925e-08,False
ITPRIP,0.6951027050997851,6.1273646369372265,7.436009576597825e-09,2.33654483251384e-08,False,2.5867671336689646e-08,False
SOSTDC1,-2.4300358093126375,-6.127179419388283,7.442939241628333e-09,2.338352807239536e-08,True,2.588950627738468e-08,True
SUMF1,-0.5055901773835867,-6.126941195761462,7.451861381822382e-09,2.3407860890902182e-08,False,2.5919404167721148e-08,False
MED10,0.4467805764966748,6.1268941943153425,7.453622957369835e-09,2.3409696739294676e-08,False,2.592439432530404e-08,False
C12orf75,0.8199075388026582,6.126204199821624,7.479530498269014e-09,2.3487355600675176e-08,False,2.6012221489923515e-08,False
MLST8,0.4475226607538705,6.125882705876243,7.491631959579778e-09,2.3521642687111312e-08,False,2.6052022842469406e-08,False
FAM160A2,-0.4575700221729484,-6.125548192202251,7.504243911337998e-09,2.3557521494045583e-08,False,2.6091304272206087e-08,False
FERMT3,-1.2426876940132985,-6.125165979148894,7.518679763946397e-09,2.35991137098488e-08,True,2.613691228685421e-08,True
IL18,-0.9855827050997785,-6.123426014222674,7.584742100809633e-09,2.380270887782881e-08,False,2.6357319467271686e-08,False
CD7,-1.644848603104215,-6.1220464750905546,7.637524738034133e-09,2.396457154706292e-08,True,2.6531440791320638e-08,True
SYTL3,-0.9127683592017721,-6.121585239644882,7.655252425078003e-09,2.401640715846762e-08,False,2.658952953391669e-08,False
CCND3,-0.529385720620839,-6.12047630042665,7.69804027508733e-09,2.4146833903889863e-08,False,2.6726902774847863e-08,False
FKBP5,-0.8451650776053281,-6.120021128636352,7.715670744352685e-09,2.419831952262133e-08,False,2.6782962125104847e-08,False
SLC25A35,-0.616629578713968,-6.1195423190853155,7.734259581884015e-09,2.425279411935153e-08,False,2.6843963494320534e-08,False
CPVL,-1.5070324833702902,-6.118779492873612,7.763965685475537e-09,2.4342107139689737e-08,True,2.6942350445059817e-08,True
IPP,-0.44375294900222073,-6.118506666888729,7.774617296829659e-09,2.4371660495279228e-08,False,2.697695253151517e-08,False
KIFC2,1.0825443458980066,6.118349293364208,7.780767963313735e-09,2.4387097318584748e-08,True,2.699711334278231e-08,True
RAET1G,1.2551766740576498,6.11814420108445,7.788790804450692e-09,2.4408396269793715e-08,True,2.702258578861483e-08,True
MYH2,-0.791340909090909,-6.117065664531236,7.831115079369662e-09,2.4537164894190083e-08,False,2.715858562267145e-08,False
MST4,0.6526533037693945,6.116998009763726,7.833777523679355e-09,2.4541640455798888e-08,False,2.7165590657128318e-08,False
APC2,-1.3408951219512208,-6.11613184547591,7.86794265661783e-09,2.4644790614609984e-08,True,2.7279295433061708e-08,True
PSMA5,0.469237738359201,6.115816390578213,7.880421824526827e-09,2.4679991940844884e-08,False,2.7321368032363185e-08,False
ING4,-0.6053551219512183,-6.115259016322176,7.902518671566376e-09,2.474529819263746e-08,False,2.7390792864069053e-08,False
FLJ39582,-0.8821437694013303,-6.11479286806471,7.921045614176756e-09,2.479940713619854e-08,False,2.745140940377894e-08,False
OR6T1,-0.4651341241685144,-6.1146955419572055,7.924919193801445e-09,2.4807629152704126e-08,False,2.746243354796722e-08,False
CYTL1,-1.5932703104212869,-6.114493728869002,7.932957283960876e-09,2.48288828306783e-08,True,2.7487885893617917e-08,True
AMOTL2,0.7596456541019965,6.113130543408919,7.987462167511772e-09,2.4995540538993958e-08,False,2.7668284254929396e-08,False
DUSP19,-0.6753004656319304,-6.112742595513812,8.00304076930488e-09,2.504035112951009e-08,False,2.77186157649017e-08,False
TUBB3,1.060238758314858,6.111425765994291,8.05614276654013e-09,2.520253440273455e-08,True,2.789278960740879e-08,True
IGFL2,2.34947419068736,6.1107777827584275,8.082399960613804e-09,2.5280699593697188e-08,True,2.7982478236117924e-08,True
STARD8,-1.1277823725055436,-6.110355617999387,8.099551858552475e-09,2.5330364493007245e-08,True,2.803941245812142e-08,True
FYCO1,-0.7316399778270526,-6.110312024783342,8.101325017595227e-09,2.533192619888621e-08,False,2.8043102540173373e-08,False
LOC349114,0.8842702217294907,6.108909684370532,8.158569159924185e-09,2.55065668842909e-08,False,2.8228934060149543e-08,False
OLFML3,-1.3548993348115346,-6.108881066842341,8.159741465171154e-09,2.55065668842909e-08,True,2.8231758525105062e-08,True
LPAR2,0.5315690909090929,6.107932118196252,8.19870856689988e-09,2.5623234159109685e-08,False,2.835915663581926e-08,False
POLR3F,0.6056064745011049,6.107909463373609,8.199641081539399e-09,2.5623234159109685e-08,False,2.836114516444524e-08,False
CCDC28A,-0.49640662971174976,-6.1077203295844,8.207430245008264e-09,2.5643545213272482e-08,False,2.8386848451748236e-08,False
RAPGEF1,-0.54738079822617,-6.106050300217459,8.276523688884556e-09,2.585536076042211e-08,False,2.861583618709076e-08,False
TARDBP,0.2861885587583206,6.1059982273328774,8.278687235019693e-09,2.585805764768912e-08,False,2.8622068728136787e-08,False
PSMD4,0.35539181818181653,6.104490958377333,8.341553104566414e-09,2.6050324527404564e-08,False,2.8828105085829728e-08,False
AMH,1.9014110199556538,6.104179860005471,8.354586773023868e-09,2.608693156776977e-08,True,2.8869374703611544e-08,True
C1QTNF3,-1.300618691796008,-6.101640801402751,8.46171249724938e-09,2.641728044470933e-08,True,2.9225541042718733e-08,True
RPL31,0.6281368514412478,6.101006310620492,8.488692291620106e-09,2.6497351060029673e-08,False,2.931106602928728e-08,False
HIPK3,-0.7056701773835936,-6.100712360884338,8.501220222430845e-09,2.6532292304375744e-08,False,2.93517684060976e-08,False
HECTD2,-1.0287354545454557,-6.099677166793,8.545484165087876e-09,2.66662550747062e-08,True,2.949817516445238e-08,True
GEMIN4,0.6109948558758322,6.098620515877521,8.590898928070926e-09,2.6803766391990352e-08,False,2.9645909603226e-08,False
GPCPD1,0.8798180266075377,6.097304000427539,8.64781429233768e-09,2.6977111032426578e-08,False,2.9829336028861175e-08,False
CDA,-1.5959933924611986,-6.096575810948846,8.679454092689047e-09,2.707156580007953e-08,True,2.9931963270421473e-08,True
FDX1,-0.48836226164079477,-6.094803843766686,8.756921516115214e-09,2.730890672588729e-08,False,3.018599078127449e-08,False
FAM180A,-1.6227386917960063,-6.093799146511566,8.801146323645126e-09,2.7442520686473914e-08,True,3.0335800940992397e-08,True
RDH11,0.6612137028824776,6.093635551530939,8.808368183452146e-09,2.7460733353866253e-08,False,3.035937374160063e-08,False
SFXN1,-0.635845476718405,-6.093471579136523,8.81561254196816e-09,2.747901044233868e-08,False,3.038170166564873e-08,False
UBE2V2,0.48012137472283634,6.092346060984163,8.865496446350486e-09,2.7630172046477375e-08,False,3.054698167280931e-08,False
FNDC8,0.7972093791574268,6.091906918632962,8.885034665837116e-09,2.7686725853886357e-08,False,3.061164259012715e-08,False
CLIP2,-0.6363631485587646,-6.09153195274245,8.901751013942921e-09,2.773447006333744e-08,False,3.0666570912672867e-08,False
LOH3CR2A,1.0872309090909082,6.090449426372544,8.950184535308064e-09,2.7881002483344526e-08,True,3.082940687087133e-08,True
C22orf28,-0.3876277383592033,-6.088211695214713,9.051124865233302e-09,2.8191029004682018e-08,False,3.116491864850911e-08,False
GXYLT1,0.4605664301552075,6.088053756597731,9.058291286712145e-09,2.8208931853874792e-08,False,3.118824001221812e-08,False
SLC28A3,2.1840732150776034,6.087957874058099,9.06264464771375e-09,2.8218070159555875e-08,True,3.120154341253689e-08,True
COL4A3,-1.850253592017738,-6.087620612428787,9.077973683246499e-09,2.8261374865172688e-08,True,3.1249224106961556e-08,True
KAT5,-0.32561986696231315,-6.08744582929257,9.085927843913063e-09,2.828171028829223e-08,False,3.127524726479802e-08,False
UBR7,-0.3222083813747201,-6.085177849866814,9.189763214957595e-09,2.860044147979056e-08,False,3.162031334601688e-08,False
GZMA,-1.7475282705099744,-6.084645121629965,9.214321665712947e-09,2.867238538038388e-08,True,3.170068827286016e-08,True
TOP1,0.43042893569844587,6.083752629830751,9.255609458169035e-09,2.8794354906790493e-08,False,3.1834447346603506e-08,False
LOC723809,-2.127851707317071,-6.08373527123013,9.256414286675297e-09,2.8794354906790493e-08,True,3.1835834790116126e-08,True
SETDB1,0.3630265631929035,6.08337871215477,9.272961293664118e-09,2.8841317054597797e-08,False,3.189136226344331e-08,False
TMEM191A,0.9041123725055433,6.082885378389948,9.29590356000626e-09,2.8908152321789602e-08,False,3.1966105971847044e-08,False
GNE,-1.2584982039911328,-6.081291178002337,9.370422757540311e-09,2.9135334174359628e-08,True,3.221257992821435e-08,True
TRAF3IP3,-1.3644660310421317,-6.081183162301081,9.375492994980623e-09,2.914654200268558e-08,True,3.222861276436685e-08,True
C2orf67,0.47005858093126296,6.078952756389267,9.480791842389443e-09,2.9469288429133927e-08,False,3.2573638171252593e-08,False
EPHB2,0.9430455210643007,6.078540997216636,9.500357794848647e-09,2.9525490774520245e-08,False,3.263520638320528e-08,False
C1orf174,0.42626827050997207,6.0778699022806,9.532331829974276e-09,2.9620231734796632e-08,False,3.2739369573160674e-08,False
SPINK5,-2.184135454545453,-6.076728713895227,9.586945979758268e-09,2.978528272136427e-08,True,3.292409336474752e-08,True
TCEA1,0.47925292682926646,6.076475300706733,9.599115253249531e-09,2.981390720357349e-08,False,3.296174915937451e-08,False
TIMM10,0.5617667184035486,6.076474418765194,9.59915763184397e-09,2.981390720357349e-08,False,3.296174915937451e-08,False
PGAM2,-0.9440674944567631,-6.076361776441611,9.604571771917112e-09,2.982606477640781e-08,False,3.297891235712308e-08,False
FKBP14,0.7432035254988918,6.075064606279697,9.66713653210536e-09,3.0015666543946806e-08,False,3.318511797862018e-08,False
SMAD4,-0.6743289578714009,-6.073571348934342,9.739654349917035e-09,3.023610772038715e-08,False,3.342826748748466e-08,False
KBTBD2,0.3435796008869261,6.070240505326339,9.90334119104189e-09,3.073946406528017e-08,False,3.3965081080066864e-08,False
PENK,-2.440790598669623,-6.069728682682069,9.928731753065342e-09,3.0813465726156434e-08,True,3.404185659079524e-08,True
LPAR5,-0.7231890022172944,-6.067421074929981,1.0044003583017597e-08,3.116634408729458e-08,False,3.44177358228245e-08,False
ADCYAP1,-1.972030643015522,-6.067322221181951,1.004897085134187e-08,3.117689287373413e-08,True,3.443178156814931e-08,True
TRAK1,-0.48984937915742677,-6.066936145951963,1.0068393722490057e-08,3.1232279825169205e-08,False,3.449386105790356e-08,False
DIO2,1.4632277383591985,6.066474486531026,1.0091667501332537e-08,3.12995932000936e-08,True,3.457060905078512e-08,True
LINGO4,-1.1310429490022171,-6.065135474148763,1.0159470648536136e-08,3.1504973146333714e-08,True,3.479536429762512e-08,True
G6PD,0.4923845011086492,6.063958549083165,1.0219435313723332e-08,3.1685985357657606e-08,False,3.499620425423245e-08,False
AGAP6,0.8625846341463417,6.06010904220036,1.0418005320511569e-08,3.229662849711825e-08,False,3.5646955772440325e-08,False
ENAM,-0.7882556319290468,-6.0595922705122245,1.0444948739661203e-08,3.2375108414221066e-08,False,3.573298023597308e-08,False
CYFIP1,-0.3839669179600893,-6.059217434409534,1.0464534710875114e-08,3.2430762318088425e-08,False,3.579689689476082e-08,False
THBS4,-3.3435247006651885,-6.0584356603086125,1.0505500106835823e-08,3.255264578134061e-08,True,3.592773213474096e-08,True
