"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-6.61628666064439,4.8467,-21.7980112874033,9.44537801819504e-44,7.55886825695536e-41,89.1328863945949,"CDKN2BAS"
3.3544987654321,9.12936721311475,21.794991393024,9.57284825527712e-44,7.55886825695536e-41,89.1195978335761,"SLCO4A1"
4.88031324902138,6.78118114754098,21.7484141039862,1.17732173648061e-43,8.95200564812846e-41,88.9144979915873,"PDX1"
5.52119497139416,7.40520409836066,21.5641956386218,2.6754946430359e-43,1.91091438509462e-40,88.1006508926698,"C6orf223"
-2.75127064137308,1.01611475409836,-21.5622132612595,2.6992945527396e-43,1.91091438509462e-40,88.0918699932306,"DHRS7C"
2.82890520927431,7.17762950819672,21.3971010636534,5.65371261725881e-43,3.86902400107745e-40,87.3587795523112,"LRRC8E"
2.41776332429991,9.03826557377049,21.3617946721996,6.62491703975412e-43,4.38740473632749e-40,87.2015766549099,"MTHFD1L"
2.47815733212888,8.43127786885246,21.293396201943,9.010427732052e-43,5.78075254184461e-40,86.896584101489,"KIAA1549"
-5.15476172839506,2.8479762295082,-21.269628917571,1.00280262741442e-42,6.23864786085396e-40,86.7904666007071,"RERGL"
-3.96424456489009,1.99919180327869,-21.1199555350316,1.9703957548998e-42,1.18977131906156e-39,86.1205601028907,"NPY2R"
3.63283809093647,6.98495163934426,21.0383975857546,2.85036778619966e-42,1.67194430430511e-39,85.7543332059379,"C17orf96"
-5.23436997892201,3.02895327868852,-21.0119566672385,3.2133787898128e-42,1.83251851541269e-39,85.6354226191519,"PCSK2"
-2.72289632640771,1.03157295081967,-21.0050389751567,3.31580332301194e-42,1.83982276274149e-39,85.6042976432759,"AADACL2"
3.74242375790425,6.85624836065574,20.9961348696629,3.45248924224295e-42,1.86525274061178e-39,85.5642262215753,"MDFI"
-4.57635943992773,3.01658278688525,-20.9503070127278,4.25102319582784e-42,2.23778221052168e-39,85.3578268719695,"GLP2R"
-8.86070731707317,4.97777868852459,-20.8291242139805,7.37871811786472e-42,3.78712707399407e-39,84.8107613298474,"TMIGD1"
3.58079144835893,9.27191803278689,20.7920457665578,8.73806819099008e-42,4.37542780392747e-39,84.6430026405498,"TRIB3"
-7.65230677506775,4.12952131147541,-20.6607285549337,1.59253443871327e-41,7.784460006377e-39,84.0474621284396,"GCG"
-4.37623631436314,5.53402459016393,-20.382891436959,5.71074566267185e-41,2.72654903382914e-38,82.7801930234646,"SLC25A34"
4.7302216802168,7.5833131147541,20.3643052210071,6.22218924054856e-41,2.90321693428323e-38,82.6950659777671,"GRIN2D"
4.48278828666064,5.32992868852459,20.3377602650405,7.03359006909054e-41,3.175371720781e-38,82.5734103820455,"EPHX4"
-3.23177085215297,1.62577704918033,-20.3352747834509,7.11481242844257e-41,3.175371720781e-38,82.5620148002591,"TMEFF2"
-5.2234738934056,2.06967049180328,-20.0863172748863,2.25595101132248e-40,9.85418601328734e-38,81.4165724755047,"KRT24"
